,phrase,intents
496,Any Christmas activities near me this week,"get_event,get_location"
497,what's going down this weekend in sacramento,get_event
498,What is the length of drive from Portland to Seattle,get_estimated_duration
499,Are there any down power line on the freeway to the Cartoon Expo,"get_info_traffic,get_location,get_event"
500,adults only getaway in san juan,get_event
501,traffic evening commute,get_info_traffic
502,any accidents on the road,get_info_traffic
503,christmas parties near me in the next month,"get_event,get_location"
504,How is highway traffic near me,"get_info_traffic,get_location,get_location"
505,weather related traffic on i90,get_info_traffic
506,Is there any road construction to parent's house,"get_info_traffic,get_location_home"
507,traffic report for San Francisco,get_info_traffic
508,what is the distance from brooklyn new york to bulls gap tn,get_distance
509,What are some upcoming events near me,"get_event,get_location"
510,How long will it take me to Laswi Street if I leave at 5 pm?,get_estimated_duration
511,How long will it take if I drive to New York from Newport News,get_estimated_duration
512,What times will Santa be at the University Park mall,"get_event,get_location"
513,what are some upcoming concerts in orlando,get_event
514,Is there a different route past the traffic backed up,update_directions
515,Concerts in Las Vegas,get_event
516,movie show times,get_event
517,When are traffic conditions best,unsupported_navigation
518,are there any events in macon this week,get_event
519,What is the distance between Arizona and California,get_distance
520,What's going on next month,get_event
521,Can I get to Disneworld by bike from Kissimee?,"get_directions,get_location"
522,How long will it take to get to work today,"get_estimated_duration,get_location_work"
523,where can I get together with people looking to join a band,unsupported_event
524,Any events Christmas related,get_event
525,Mileage from Las Angeles to San Diego,get_distance
526,events in Buffalo,get_event
527,Give me more information about the event,get_event
528,Is there a traffic delay between Nashville and Brentwood right now,get_info_traffic
529,"How long will it take me to get from Phoenix , Arizona to Los Angeles, California",get_estimated_duration
530,How long is my drive to Elmhurst,get_estimated_duration
531,"Need to be at Corona Del Mar by 9 AM tomorrow, please provide route from home without toll roads.","get_directions,get_location_home,get_location"
532,Who's performing tomorrow at 9pm at Mahaffey theater,"get_event,get_location"
533,whats there to do tonight,get_event
534,When is the Waikiki Christmas parade,get_event
535,Where can I find Santa in Cincinnati this weekend,get_event
536,is the traffic bad on my route home,"get_info_traffic,get_location_home"
537,first spring training game in sarasota,get_event
538,How long will it take me to drive to Mary's office if I leave at 3pm?,"get_estimated_duration,get_location_work"
539,I need the traffic for the Akron area,get_info_traffic
540,what's the distance between fort mill and atlanta,get_distance
541,What's the traffic to Bel Air looking like,get_info_traffic
542,Can I make it to Karen's house by 8pm if I leave my house now?,"get_estimated_arrival,get_location_home,get_location_home"
543,What is the distance between San Francisco California and New York City New York,get_distance
544,"What activities are in Irvine, CA next week",get_event
545,Is there any reported traffic,get_info_traffic
546,How bad is the traffic in downtown Chicago at 5pm,get_info_traffic
547,family events in california tomorrow,get_event
548,Whats the driving directions to the Willis Tower near downtown,"get_directions,get_location,get_location"
549,What's the traffic like between here and NYC,"get_info_traffic,get_location"
550,find something happening tonight,get_event
551,How long to get to Somerset from here?,"get_estimated_duration,get_location"
552,anything cool happening in bayside next week,get_event
553,What is the easiest way around traffic,get_directions
554,is there an accident ahead of us,get_info_traffic
555,Sundays are really fun day to wallk in lights,unsupported
556,Please find a route to The San Francisco Ferry Terminal that takes less than 15 minutes.,"get_directions,get_location"
557,Singles meetups in Ashland this weekend,get_event
558,should i expect any traffic delay if so when,get_info_traffic
559,How fast are cars moving on Fairfax right now,get_info_traffic
560,sporting events in Johnson city this weekend,get_event
561,Please tell me what the traffic's looking like,get_info_traffic
562,Time-frame to drive home,"get_estimated_duration,get_location_home"
563,"Cooking classes near Flamingo Heights, CA","get_event,get_location"
564,christmas parties in london,get_event
565,John Legend Concert this week,get_event
566,Is traffic good today,get_info_traffic
567,What events are happening near school tomorrow,"get_event,get_location,get_location_school"
568,Show me churches close to Terrance's house.,unsupported
569,Is there any accidents on my route home,"get_info_traffic,get_location_home"
570,where is katy perry concert this week,get_event
571,How long is the drive from Tacoma to Seattle,get_estimated_duration
572,All traffic updates please,get_info_traffic
573,How long will it take for me to drive to my meeting at 7pm if i take 84 west,"get_estimated_duration,get_event"
574,Are there any music events in the neighborhood tomorrow,"get_event,get_location_home"
575,Display to work route,"get_directions,get_location_work"
576,What are the road conditions,get_info_road_condition
577,is there anything special going on this weekend,get_event
578,what's the distance between Texas and Mississippi,get_distance
579,can i make it to the game before kickoff,"get_estimated_arrival,get_event"
580,Are the roads to my office plowed yet,"get_info_road_condition,get_location_work"
581,How many miles is it from Houston to Milwaukee,get_distance
582,"If I leave at 8 am, when will I arrive in Harrisburg",get_estimated_arrival
583,can I have info on the traffic please,get_info_traffic
584,What's the traffic situation for my ride home,"get_info_traffic,get_location_home"
585,Is 400 backed up right now,get_info_traffic
586,How many miles from here to Las Vegas,"get_distance,get_location"
587,current traffic conditions on 77,get_info_traffic
588,Events in New York this weekend,get_event
589,how is the traffic on  highway 1604,get_info_traffic
590,Why is there so much traffic on the way to the beach right now,"get_info_traffic,get_location"
591,How many miles is it from New York to California,get_distance
592,Any Hay Rides this weekend here in Miami,get_event
593,"party planner available in Destin, FL in 2 weeks",unsupported
594,Will the roads downtown be blocked off for the Cavaliers Game?,"get_info_traffic,get_event"
595,What's something fun to do in my state this week,"get_event,get_location_home"
596,When will I get to Costco if I leave right now?,"get_estimated_arrival,get_location"
597,what is happening in macomb high school tomorrow,"get_event,get_location"
598,Is the museum event formal,unsupported_event
599,What should I expect from traffic today,get_info_traffic
600,how long does it take to drive from Miami to Los Angeles,get_estimated_duration
601,Calculate the time it would take to get to San Francisco from Seattle if traveling at 65 mph,get_estimated_duration
602,directions to paramount hotel avoiding flooding from lizzys market,"get_directions,get_location,get_location"
