,phrase,intents
366,yes you charged me for services i never received then i never heard from your company i called the number and was laughed at and used for fraud on your company to reach out for internet security,"['dissatisfied_customer', 'existing_customer_issue', 'negative_call_center_experience']"
367,i have already taken advantage of the money1 deal and have already restored my account some weeks ago please do not send anymore promotional messages,"['dnc', 'already_customer']"
368,no i do not want to hop in a call my account was confirmed to have been cancelled on date1 and then on the date2 i was billed again even after my account had been cancelled i don't understand why i should have to speak to someone on the phone to be able to cancel my account when you have a fully functional website that could've easily had the feature added that is required to remove and delete an account,"['not_interested', 'send_info', 'existing_customer_issue']"
369,i picked up all your phone calls and then transferred to a recorded voice mail that prompts me to press 1 to speak to someone and it never went throughwhats going onwhy are you calling me over and over if you dont wanna speak,"['excessive_contact', 'system_error', 'what_is_this_about', 'got_recording']"
370,i talked to a guy last night and told him me and my wife are already signed up and in process thank you,"['confirmation', 'transfer_success']"
371,hello thanks for texting tonight honestly isn't good at all my sons sick and i'm trying to figure things out with that but tomorrow i will be free to speak during my lunch break at work,"['greeting', 'courtesy_or_statement', 'delay_family_sick', 'schedule_call_day_n_time', 'delay_day']"
372,i was under the impression that i canceled the service two months ago i don't see it helping out at all actually my credits getting worse i really don't think it's your guys's fault let me know what i need to do to cancel out correctly and if there's any final bill,"['dissatisfied_customer', 'cancel_account']"
373,my son is in the hospital i am currently going through a family emergency please stop calling texting me i have a new credit builder your service is too expensive for me at this moment an time thank you have a blessed day i cant afford location1 law,"['dnc', 'cost_too_high', 'has_product', 'delay_family_sick']"
374,fuck all the way off your prices are ridiculous and your service is a joke you guarantee nothing and charge for nothing useful,"['harassment', 'cost_too_high', 'not_interested']"
375,i don't appreciate being taken advantage of i wish i remembered the persons name it was a female she lied to me i needed my credit fixed and she persuaded me to pay for a service that i did not need unbelievable,"['not_interested', 'courtesy_or_statement', 'dissatisfied_customer', 'negative_call_center_experience', 'is_interested']"
376,tomorrow at 10 works and i just called you and you guys hung up on me is it because of the text message,"['system_error', 'schedule_call_day_n_time']"
