,phrase,intents
411,sorry i've been tied up with work lately we move in on the date1 this month i will reach back out to you before then,"delay_will_reply,delay_new_house,apology"
412,at 9 am only thing is i can't make no downpayment today just paid for doors and windows from the break in,"schedule_call_day_n_time,delay_finances"
413,sorry for the late response we are on the process in closing a house and may be in the market for security systems by date1 at the earliest,"schedule_call_day_n_time,delay_new_house,apology"
414,good morning i am waiting until we close on our house i believe it already has a vivint system so i will need to look at what we need to do to get it operating when we move in,"existing_system,greeting"
415,i live with my parents housebut they both occupation1 so pretty much they pay bills and mortgage but how low can it go a month,"courtesy_or_statement,promo_info"
416,yes but you guys said i wasn't eligible due to my credit and i don't want to buy a self install so unless somethings changed i'm not interested,"confirmation,not_interested,credit_denied"
417,all i want is the front door camera with my existing panel take over if you can do it for less than money1 we can talk,"cost_demand,specific_equipment_cost"
418,i'm actually swamped today with projects deliveries etc is there anyway you can text me with a quote,"text_only,send_quote"
419,we decided to go a different way vivent seemed a little too expensive for what we wanted thanks ☺️ have a good day,"cost_too_high,chose_competitor"
420,i would like to but the price is a lot more then i am paying now if they price was the same or lower i would switch,"cost_too_high,cost_demand,is_interested"
421,hi there not interested on the service but the house we just purchased has your equipment in it do you want it back,"existing_system,greeting,not_interested"
422,hey name1 i spoke to a gentleman already and the price was incredibly high he said i would be financing about money1 for 2 outdoor cameras and a doorbell camera,"cost_demand,transfer_success,home_specifications"
423,hello name1 we decided to go with adt they had the same packages you all offered and yes it i have to install it myself but it is less costly than your packages and we got approved with our credit score without compromising the monthly cost for services and equipment,"greeting,chose_competitor"
424,hi we are still wanting home security but i think we will wait a bit before we decide on a carrier to provide our home securirty,"delay_evaluating,greeting,is_interested"
425,good morning could you email me details if not i'll be available later this afternoon i'm looking to have a security system and 3 exterior cameras possibly 2 interior cameras i'm curious on the price and monthly charge,"send_info,schedule_call_day_n_time"
426,i just called you all back and while i was talking the representative hung up on me please do not contact me anymore,"dnc,system_error"
