,phrase,intents
394,name1 please take me off your list the outreach calls and texts have been very invasive for this reason i am not interested,"['dnc', 'not_interested', 'excessive_contact']"
395,are you able to text i just want a quote for 3 exterior cameras and a camera doorbell i'm not interested in monitoring services,"['text_only', 'specific_equipment_cost', 'no_monitoring']"
396,i want to go with your best package camera thermostat touch pad for door lock multiple cameras i have to look again at your packages if not christmas eve then next week after tuesday i'll be off work it's end of the year for us at work an it's insanely busy,"['delay_evaluating', 'specific_equipment_cost', 'schedule_call_day_n_time']"
397,quick quote now 3 doors 9 windows base unit one wireless outdoor camera two panic button wireless and monitoring house is a smart home with wireless boosters throughout ready go,"['specific_equipment_cost', 'send_quote']"
398,i was told due to credit score i would have to pay a large amount down i am occupation1 and on a fix income,"['needs_income', 'credit_denied']"
399,my name is not name1 you have the wrong number i'm not interested in vivint please stop contacting me,"['dnc', 'wrong_number', 'not_interested']"
400,that great but im trying to see about getting a co signer once i i have that i will be contact with you,"['confirmation', 'delay_conditional']"
401,hello i reviewed some of the packages organization1 has to offer and with buying a new homefunds can be a little low therefore i have prioritized the idea away and may just go with another company i currently use organization2 but i am interested in a realtime doorbell camera for my front door and would like another indoor camera the entire system itselfis too expensive for me at the moment,"['specific_equipment_cost', 'greeting', 'needs_income']"
402,will you please stop harassing me i stopped talking to the other guy because he would not shop calling delete my number from your system,"['dnc', 'excessive_contact']"
403,i have already talked to someone and my wife and i are interested but we need to set some other things straight first before we make another investment thank you,"['delay_conditional', 'transfer_success', 'is_interested']"
404,probably not for at least a week my father is very ill and i can't do anything at this time i will contact you,"['delay_family_sick', 'delay_will_reply']"
405,name1 your repeated phone calls and text are unnecessary i am attending a funeral and will not be revisiting possibilities with your company,"['delay_funeral', 'not_interested', 'excessive_contact']"
406,right now we don't need anything our house is on the market and i'll let the new home owners do their own security,"['future_interest', 'info_for_someone_else']"
407,they said i didn't qualify for that afre i was on the phone for half an hour with the occupation1,"['transfer_success', 'not_eligible']"
408,leave me alone name1 you people are leeches i'm not interested anymore you have literally annoyed me out of doing business with your company stop,"['dnc', 'not_interested']"
409,it's at location1 putting the zip is key because there is a location2 in location3 gps can be wrong will he text me at phonenumber1 tonight,"['text_only', 'schedule_call_day_n_time']"
410,hi i already have a home security system when i visited your website i was looking specifically into the device that serves as a gps for cars not home security systems but i no longer have an interest in the device you can remove me from your list,"['dnc', 'not_interested']"
411,we already have an adt alarm system but wanted to add window alarms and i thought about switching companies if you had a better deal,"['specific_equipment_cost', 'chose_competitor']"
