,phrase,intents
266,code ff and then now i'd like a schedule for the flights on tuesday morning from oakland no from dallas fort worth to atlanta,"atis_abbreviation,atis_flight_time"
267,"please list information regarding san francisco airport , what are the rental car rates in dallas and how many cities are served by continental with first class flights","atis_airport,atis_ground_fare,atis_quantity"
268,show me the cheapest fare in the database and then do i get a meal on the atlanta to bwi flight eastern 210,"atis_cheapest,atis_meal"
269,"what does code y mean , what are the prices of the flights from dallas to baltimore and then how many cities are served by continental with first class flights","atis_abbreviation,atis_airfare,atis_quantity"
270,what's the capacity of an f28 and then what are all the available meals,"atis_capacity,atis_meal"
271,what is the distance from toronto international airport to toronto and also please show me the return flight number from toronto to st. petersburg,"atis_distance,atis_flight_no"
272,is us air,atis_airline
273,how long is the flight from atlanta to san francisco at noon on november seventh and is there a meal on delta flight 852 from san francisco to dallas fort worth,"atis_distance,atis_meal"
274,"is us air , please show me all airports in denver and what is the seating capacity of the various airplanes that united airlines uses","atis_airline,atis_airport,atis_capacity"
275,"houston airports , show me the cheapest fare in the database and then show me ground transportation in westchester county","atis_airport,atis_cheapest,atis_ground_service"
276,"what does the abbreviation dl mean , what are the rental car rates in dallas and information on ground transportation in denver","atis_abbreviation,atis_ground_fare,atis_ground_service"
277,what are the fares from dallas to san francisco on flight dl 217,atis_airfare
278,what kind of airline is flight ua 281 from boston to denver and then what are my meal options from boston to denver,"atis_airline,atis_meal"
279,what is the price of a one way fare from atlanta to boston and what is restriction ap80,"atis_airfare,atis_restriction"
280,what airport is at tampa and what is restriction ap57,"atis_airport,atis_restriction"
281,what is the smallest aircraft available flying from pittsburgh to baltimore arriving on may seventh and then please list the prices for a rental car in pittsburgh,"atis_aircraft,atis_ground_fare"
282,what is mco and then how many nonstop flights going from dallas to oakland july twenty seventh,"atis_abbreviation,atis_quantity"
283,i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore,atis_aircraft
284,"what planes does united use , show me airports in washington dc and also what city is the airport mco in","atis_aircraft,atis_airport,atis_city"
285,airports,atis_airport
286,i'd like to know what type of plane flies from boston to dallas fort worth after 530,atis_aircraft
287,show me the cheapest fare in the database and what is the distance from la guardia to new york's downtown,"atis_cheapest,atis_distance"
288,which airline provides business class flights and also i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm,"atis_airline,atis_flight_no"
289,now i'd like a schedule for the flights on tuesday morning from oakland no from dallas fort worth to atlanta and also how many flights does eastern airlines have from boston to atlanta,"atis_flight_time,atis_quantity"
290,show me the fares for delta flights from dallas to san francisco and how far is oakland airport from downtown,"atis_airfare,atis_distance"
291,i'd like a flight leaving atlanta august seventh and arriving in denver colorado august seventh leaving in the afternoon and also how many flights come from denver to baltimore on july nineteenth,"atis_flight,atis_quantity"
292,names of airports and what is the cost of limousine service at logan airport,"atis_airport,atis_ground_fare"
293,"does any airline offer dc10 service between denver and boston , where is mco and also i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm","atis_airline,atis_city,atis_flight_no"
294,"can you show me fares for december sixteenth from oakland to dallas one way only , what is the cost of limousine service at logan airport and what is restriction ap57","atis_airfare,atis_ground_fare,atis_restriction"
295,"what's the capacity of a 733 , do you have flights from st. petersburg to toronto on monday and also how many booking classes are there","atis_capacity,atis_flight,atis_quantity"
296,names of airports and also how far is oakland airport from downtown,"atis_airport,atis_distance"
